versenum,osis,apoc
18915,'Isa.65.17',0
18916,'Isa.65.18',0
18917,'Isa.65.19',0
18918,'Isa.65.20',0
18919,'Isa.65.21',0
18920,'Isa.65.22',0
18921,'Isa.65.23',0
18922,'Isa.65.24',0
18923,'Isa.65.25',0
18924,'Isa.66.1',0
18925,'Isa.66.2',0
18926,'Isa.66.3',0
18927,'Isa.66.4',0
18928,'Isa.66.5',0
18929,'Isa.66.6',0
18930,'Isa.66.7',0
18931,'Isa.66.8',0
18932,'Isa.66.9',0
18933,'Isa.66.10',0
18934,'Isa.66.11',0
18935,'Isa.66.12',0
18936,'Isa.66.13',0
18937,'Isa.66.14',0
18938,'Isa.66.15',0
18939,'Isa.66.16',0
18940,'Isa.66.17',0
18941,'Isa.66.18',0
18942,'Isa.66.19',0
18943,'Isa.66.20',0
18944,'Isa.66.21',0
18945,'Isa.66.22',0
18946,'Isa.66.23',0
18947,'Isa.66.24',0
18948,'Jer.1.1',0
18949,'Jer.1.2',0
18950,'Jer.1.3',0
18951,'Jer.1.4',0
18952,'Jer.1.5',0
18953,'Jer.1.6',0
18954,'Jer.1.7',0
18955,'Jer.1.8',0
18956,'Jer.1.9',0
18957,'Jer.1.10',0
18958,'Jer.1.11',0
18959,'Jer.1.12',0
18960,'Jer.1.13',0
18961,'Jer.1.14',0
18962,'Jer.1.15',0
18963,'Jer.1.16',0
18964,'Jer.1.17',0
18965,'Jer.1.18',0
18966,'Jer.1.19',0
18967,'Jer.2.1',0
18968,'Jer.2.2',0
18969,'Jer.2.3',0
18970,'Jer.2.4',0
18971,'Jer.2.5',0
18972,'Jer.2.6',0
18973,'Jer.2.7',0
18974,'Jer.2.8',0
18975,'Jer.2.9',0
18976,'Jer.2.10',0
18977,'Jer.2.11',0
18978,'Jer.2.12',0
18979,'Jer.2.13',0
18980,'Jer.2.14',0
18981,'Jer.2.15',0
18982,'Jer.2.16',0
18983,'Jer.2.17',0
18984,'Jer.2.18',0
18985,'Jer.2.19',0
18986,'Jer.2.20',0
18987,'Jer.2.21',0
18988,'Jer.2.22',0
18989,'Jer.2.23',0
18990,'Jer.2.24',0
18991,'Jer.2.25',0
18992,'Jer.2.26',0
18993,'Jer.2.27',0
18994,'Jer.2.28',0
18995,'Jer.2.29',0
18996,'Jer.2.30',0
18997,'Jer.2.31',0
18998,'Jer.2.32',0
18999,'Jer.2.33',0
19000,'Jer.2.34',0
19001,'Jer.2.35',0
19002,'Jer.2.36',0
19003,'Jer.2.37',0
19004,'Jer.3.1',0
19005,'Jer.3.2',0
19006,'Jer.3.3',0
19007,'Jer.3.4',0
19008,'Jer.3.5',0
19009,'Jer.3.6',0
19010,'Jer.3.7',0
19011,'Jer.3.8',0
19012,'Jer.3.9',0
19013,'Jer.3.10',0
19014,'Jer.3.11',0
19015,'Jer.3.12',0
19016,'Jer.3.13',0
19017,'Jer.3.14',0
19018,'Jer.3.15',0
19019,'Jer.3.16',0
19020,'Jer.3.17',0
19021,'Jer.3.18',0
19022,'Jer.3.19',0
19023,'Jer.3.20',0
19024,'Jer.3.21',0
19025,'Jer.3.22',0
19026,'Jer.3.23',0
19027,'Jer.3.24',0
19028,'Jer.3.25',0
19029,'Jer.4.1',0
19030,'Jer.4.2',0
19031,'Jer.4.3',0
19032,'Jer.4.4',0
19033,'Jer.4.5',0
19034,'Jer.4.6',0
19035,'Jer.4.7',0
19036,'Jer.4.8',0
19037,'Jer.4.9',0
19038,'Jer.4.10',0
19039,'Jer.4.11',0
19040,'Jer.4.12',0
19041,'Jer.4.13',0
19042,'Jer.4.14',0
19043,'Jer.4.15',0
19044,'Jer.4.16',0
19045,'Jer.4.17',0
19046,'Jer.4.18',0
19047,'Jer.4.19',0
19048,'Jer.4.20',0
19049,'Jer.4.21',0
19050,'Jer.4.22',0
19051,'Jer.4.23',0
19052,'Jer.4.24',0
19053,'Jer.4.25',0
19054,'Jer.4.26',0
19055,'Jer.4.27',0
19056,'Jer.4.28',0
19057,'Jer.4.29',0
19058,'Jer.4.30',0
19059,'Jer.4.31',0
19060,'Jer.5.1',0
19061,'Jer.5.2',0
19062,'Jer.5.3',0
19063,'Jer.5.4',0
19064,'Jer.5.5',0
19065,'Jer.5.6',0
19066,'Jer.5.7',0
19067,'Jer.5.8',0
19068,'Jer.5.9',0
19069,'Jer.5.10',0
19070,'Jer.5.11',0
19071,'Jer.5.12',0
19072,'Jer.5.13',0
19073,'Jer.5.14',0
19074,'Jer.5.15',0
19075,'Jer.5.16',0
19076,'Jer.5.17',0
19077,'Jer.5.18',0
19078,'Jer.5.19',0
19079,'Jer.5.20',0
19080,'Jer.5.21',0
19081,'Jer.5.22',0
19082,'Jer.5.23',0
19083,'Jer.5.24',0
19084,'Jer.5.25',0
19085,'Jer.5.26',0
19086,'Jer.5.27',0
19087,'Jer.5.28',0
19088,'Jer.5.29',0
19089,'Jer.5.30',0
19090,'Jer.5.31',0
19091,'Jer.6.1',0
19092,'Jer.6.2',0
19093,'Jer.6.3',0
19094,'Jer.6.4',0
19095,'Jer.6.5',0
19096,'Jer.6.6',0
19097,'Jer.6.7',0
19098,'Jer.6.8',0
19099,'Jer.6.9',0
19100,'Jer.6.10',0
19101,'Jer.6.11',0
19102,'Jer.6.12',0
19103,'Jer.6.13',0
19104,'Jer.6.14',0
19105,'Jer.6.15',0
19106,'Jer.6.16',0
19107,'Jer.6.17',0
19108,'Jer.6.18',0
19109,'Jer.6.19',0
19110,'Jer.6.20',0
19111,'Jer.6.21',0
19112,'Jer.6.22',0
19113,'Jer.6.23',0
19114,'Jer.6.24',0
19115,'Jer.6.25',0
19116,'Jer.6.26',0
19117,'Jer.6.27',0
19118,'Jer.6.28',0
19119,'Jer.6.29',0
19120,'Jer.6.30',0
19121,'Jer.7.1',0
19122,'Jer.7.2',0
19123,'Jer.7.3',0
19124,'Jer.7.4',0
19125,'Jer.7.5',0
19126,'Jer.7.6',0
19127,'Jer.7.7',0
19128,'Jer.7.8',0
19129,'Jer.7.9',0
19130,'Jer.7.10',0
19131,'Jer.7.11',0
19132,'Jer.7.12',0
19133,'Jer.7.13',0
19134,'Jer.7.14',0
19135,'Jer.7.15',0
19136,'Jer.7.16',0
19137,'Jer.7.17',0
19138,'Jer.7.18',0
19139,'Jer.7.19',0
19140,'Jer.7.20',0
19141,'Jer.7.21',0
19142,'Jer.7.22',0
19143,'Jer.7.23',0
19144,'Jer.7.24',0
19145,'Jer.7.25',0
19146,'Jer.7.26',0
19147,'Jer.7.27',0
19148,'Jer.7.28',0
19149,'Jer.7.29',0
19150,'Jer.7.30',0
19151,'Jer.7.31',0
19152,'Jer.7.32',0
19153,'Jer.7.33',0
19154,'Jer.7.34',0
19155,'Jer.8.1',0
19156,'Jer.8.2',0
19157,'Jer.8.3',0
19158,'Jer.8.4',0
19159,'Jer.8.5',0
19160,'Jer.8.6',0
19161,'Jer.8.7',0
19162,'Jer.8.8',0
19163,'Jer.8.9',0
19164,'Jer.8.10',0
19165,'Jer.8.11',0
19166,'Jer.8.12',0
19167,'Jer.8.13',0
19168,'Jer.8.14',0
19169,'Jer.8.15',0
19170,'Jer.8.16',0
19171,'Jer.8.17',0
19172,'Jer.8.18',0
19173,'Jer.8.19',0
19174,'Jer.8.20',0
19175,'Jer.8.21',0
19176,'Jer.8.22',0
19177,'Jer.9.1',0
19178,'Jer.9.2',0
19179,'Jer.9.3',0
19180,'Jer.9.4',0
19181,'Jer.9.5',0
19182,'Jer.9.6',0
19183,'Jer.9.7',0
19184,'Jer.9.8',0
19185,'Jer.9.9',0
19186,'Jer.9.10',0
19187,'Jer.9.11',0
19188,'Jer.9.12',0
19189,'Jer.9.13',0
19190,'Jer.9.14',0
19191,'Jer.9.15',0
19192,'Jer.9.16',0
19193,'Jer.9.17',0
19194,'Jer.9.18',0
19195,'Jer.9.19',0
19196,'Jer.9.20',0
19197,'Jer.9.21',0
19198,'Jer.9.22',0
19199,'Jer.9.23',0
19200,'Jer.9.24',0
19201,'Jer.9.25',0
19202,'Jer.9.26',0
19203,'Jer.10.1',0
19204,'Jer.10.2',0
19205,'Jer.10.3',0
19206,'Jer.10.4',0
19207,'Jer.10.5',0
19208,'Jer.10.6',0
19209,'Jer.10.7',0
19210,'Jer.10.8',0
19211,'Jer.10.9',0
19212,'Jer.10.10',0
19213,'Jer.10.11',0
19214,'Jer.10.12',0
19215,'Jer.10.13',0
19216,'Jer.10.14',0
19217,'Jer.10.15',0
19218,'Jer.10.16',0
19219,'Jer.10.17',0
19220,'Jer.10.18',0
19221,'Jer.10.19',0
19222,'Jer.10.20',0
19223,'Jer.10.21',0
19224,'Jer.10.22',0
19225,'Jer.10.23',0
19226,'Jer.10.24',0
19227,'Jer.10.25',0
19228,'Jer.11.1',0
19229,'Jer.11.2',0
19230,'Jer.11.3',0
19231,'Jer.11.4',0
19232,'Jer.11.5',0
19233,'Jer.11.6',0
19234,'Jer.11.7',0
19235,'Jer.11.8',0
19236,'Jer.11.9',0
19237,'Jer.11.10',0
19238,'Jer.11.11',0
19239,'Jer.11.12',0
19240,'Jer.11.13',0
19241,'Jer.11.14',0
19242,'Jer.11.15',0
19243,'Jer.11.16',0
19244,'Jer.11.17',0
19245,'Jer.11.18',0
19246,'Jer.11.19',0
19247,'Jer.11.20',0
19248,'Jer.11.21',0
19249,'Jer.11.22',0
19250,'Jer.11.23',0
19251,'Jer.12.1',0
19252,'Jer.12.2',0
19253,'Jer.12.3',0
19254,'Jer.12.4',0
19255,'Jer.12.5',0
19256,'Jer.12.6',0
19257,'Jer.12.7',0
19258,'Jer.12.8',0
19259,'Jer.12.9',0
19260,'Jer.12.10',0
19261,'Jer.12.11',0
19262,'Jer.12.12',0
19263,'Jer.12.13',0
19264,'Jer.12.14',0
19265,'Jer.12.15',0
19266,'Jer.12.16',0
19267,'Jer.12.17',0
19268,'Jer.13.1',0
19269,'Jer.13.2',0
19270,'Jer.13.3',0
19271,'Jer.13.4',0
19272,'Jer.13.5',0
19273,'Jer.13.6',0
19274,'Jer.13.7',0
19275,'Jer.13.8',0
19276,'Jer.13.9',0
19277,'Jer.13.10',0
19278,'Jer.13.11',0
19279,'Jer.13.12',0
19280,'Jer.13.13',0
19281,'Jer.13.14',0
19282,'Jer.13.15',0
19283,'Jer.13.16',0
19284,'Jer.13.17',0
19285,'Jer.13.18',0
19286,'Jer.13.19',0
19287,'Jer.13.20',0
19288,'Jer.13.21',0
19289,'Jer.13.22',0
19290,'Jer.13.23',0
19291,'Jer.13.24',0
19292,'Jer.13.25',0
19293,'Jer.13.26',0
19294,'Jer.13.27',0
19295,'Jer.14.1',0
19296,'Jer.14.2',0
19297,'Jer.14.3',0
19298,'Jer.14.4',0
19299,'Jer.14.5',0
19300,'Jer.14.6',0
19301,'Jer.14.7',0
19302,'Jer.14.8',0
19303,'Jer.14.9',0
19304,'Jer.14.10',0
19305,'Jer.14.11',0
19306,'Jer.14.12',0
19307,'Jer.14.13',0
19308,'Jer.14.14',0
19309,'Jer.14.15',0
19310,'Jer.14.16',0
19311,'Jer.14.17',0
19312,'Jer.14.18',0
19313,'Jer.14.19',0
19314,'Jer.14.20',0
19315,'Jer.14.21',0
19316,'Jer.14.22',0
19317,'Jer.15.1',0
19318,'Jer.15.2',0
19319,'Jer.15.3',0
19320,'Jer.15.4',0
19321,'Jer.15.5',0
19322,'Jer.15.6',0
19323,'Jer.15.7',0
19324,'Jer.15.8',0
19325,'Jer.15.9',0
19326,'Jer.15.10',0
19327,'Jer.15.11',0
19328,'Jer.15.12',0
19329,'Jer.15.13',0
19330,'Jer.15.14',0
19331,'Jer.15.15',0
19332,'Jer.15.16',0
19333,'Jer.15.17',0
19334,'Jer.15.18',0
19335,'Jer.15.19',0
19336,'Jer.15.20',0
19337,'Jer.15.21',0
19338,'Jer.16.1',0
19339,'Jer.16.2',0
19340,'Jer.16.3',0
19341,'Jer.16.4',0
19342,'Jer.16.5',0
19343,'Jer.16.6',0
19344,'Jer.16.7',0
19345,'Jer.16.8',0
19346,'Jer.16.9',0
19347,'Jer.16.10',0
19348,'Jer.16.11',0
19349,'Jer.16.12',0
19350,'Jer.16.13',0
19351,'Jer.16.14',0
19352,'Jer.16.15',0
19353,'Jer.16.16',0
19354,'Jer.16.17',0
19355,'Jer.16.18',0
19356,'Jer.16.19',0
19357,'Jer.16.20',0
19358,'Jer.16.21',0
19359,'Jer.17.1',0
19360,'Jer.17.2',0
19361,'Jer.17.3',0
19362,'Jer.17.4',0
19363,'Jer.17.5',0
19364,'Jer.17.6',0
19365,'Jer.17.7',0
19366,'Jer.17.8',0
19367,'Jer.17.9',0
19368,'Jer.17.10',0
19369,'Jer.17.11',0
19370,'Jer.17.12',0
19371,'Jer.17.13',0
19372,'Jer.17.14',0
19373,'Jer.17.15',0
19374,'Jer.17.16',0
19375,'Jer.17.17',0
19376,'Jer.17.18',0
19377,'Jer.17.19',0
19378,'Jer.17.20',0
19379,'Jer.17.21',0
19380,'Jer.17.22',0
19381,'Jer.17.23',0
19382,'Jer.17.24',0
19383,'Jer.17.25',0
19384,'Jer.17.26',0
19385,'Jer.17.27',0
19386,'Jer.18.1',0
19387,'Jer.18.2',0
19388,'Jer.18.3',0
19389,'Jer.18.4',0
19390,'Jer.18.5',0
19391,'Jer.18.6',0
19392,'Jer.18.7',0
19393,'Jer.18.8',0
19394,'Jer.18.9',0
19395,'Jer.18.10',0
19396,'Jer.18.11',0
19397,'Jer.18.12',0
19398,'Jer.18.13',0
19399,'Jer.18.14',0
19400,'Jer.18.15',0
19401,'Jer.18.16',0
19402,'Jer.18.17',0
19403,'Jer.18.18',0
19404,'Jer.18.19',0
19405,'Jer.18.20',0
19406,'Jer.18.21',0
19407,'Jer.18.22',0
19408,'Jer.18.23',0
19409,'Jer.19.1',0
19410,'Jer.19.2',0
19411,'Jer.19.3',0
19412,'Jer.19.4',0
19413,'Jer.19.5',0
19414,'Jer.19.6',0
19415,'Jer.19.7',0
19416,'Jer.19.8',0
19417,'Jer.19.9',0
19418,'Jer.19.10',0
19419,'Jer.19.11',0
19420,'Jer.19.12',0
19421,'Jer.19.13',0
19422,'Jer.19.14',0
19423,'Jer.19.15',0
19424,'Jer.20.1',0
19425,'Jer.20.2',0
19426,'Jer.20.3',0
19427,'Jer.20.4',0
19428,'Jer.20.5',0
19429,'Jer.20.6',0
19430,'Jer.20.7',0
19431,'Jer.20.8',0
19432,'Jer.20.9',0
19433,'Jer.20.10',0
19434,'Jer.20.11',0
19435,'Jer.20.12',0
19436,'Jer.20.13',0
19437,'Jer.20.14',0
19438,'Jer.20.15',0
19439,'Jer.20.16',0
19440,'Jer.20.17',0
19441,'Jer.20.18',0
19442,'Jer.21.1',0
19443,'Jer.21.2',0
19444,'Jer.21.3',0
19445,'Jer.21.4',0
19446,'Jer.21.5',0
19447,'Jer.21.6',0
19448,'Jer.21.7',0
19449,'Jer.21.8',0
19450,'Jer.21.9',0
19451,'Jer.21.10',0
19452,'Jer.21.11',0
19453,'Jer.21.12',0
19454,'Jer.21.13',0
19455,'Jer.21.14',0
19456,'Jer.22.1',0
19457,'Jer.22.2',0
19458,'Jer.22.3',0
19459,'Jer.22.4',0
19460,'Jer.22.5',0
19461,'Jer.22.6',0
19462,'Jer.22.7',0
19463,'Jer.22.8',0
19464,'Jer.22.9',0
19465,'Jer.22.10',0
19466,'Jer.22.11',0
19467,'Jer.22.12',0
19468,'Jer.22.13',0
19469,'Jer.22.14',0
19470,'Jer.22.15',0
19471,'Jer.22.16',0
19472,'Jer.22.17',0
19473,'Jer.22.18',0
19474,'Jer.22.19',0
19475,'Jer.22.20',0
19476,'Jer.22.21',0
19477,'Jer.22.22',0
19478,'Jer.22.23',0
19479,'Jer.22.24',0
19480,'Jer.22.25',0
19481,'Jer.22.26',0
19482,'Jer.22.27',0
19483,'Jer.22.28',0
19484,'Jer.22.29',0
19485,'Jer.22.30',0
19486,'Jer.23.1',0
19487,'Jer.23.2',0
19488,'Jer.23.3',0
19489,'Jer.23.4',0
19490,'Jer.23.5',0
19491,'Jer.23.6',0
19492,'Jer.23.7',0
19493,'Jer.23.8',0
19494,'Jer.23.9',0
19495,'Jer.23.10',0
19496,'Jer.23.11',0
19497,'Jer.23.12',0
19498,'Jer.23.13',0
19499,'Jer.23.14',0
19500,'Jer.23.15',0
19501,'Jer.23.16',0
19502,'Jer.23.17',0
19503,'Jer.23.18',0
19504,'Jer.23.19',0
19505,'Jer.23.20',0
19506,'Jer.23.21',0
19507,'Jer.23.22',0
19508,'Jer.23.23',0
19509,'Jer.23.24',0
19510,'Jer.23.25',0
19511,'Jer.23.26',0
19512,'Jer.23.27',0
19513,'Jer.23.28',0
19514,'Jer.23.29',0
19515,'Jer.23.30',0
19516,'Jer.23.31',0
19517,'Jer.23.32',0
19518,'Jer.23.33',0
19519,'Jer.23.34',0
19520,'Jer.23.35',0
19521,'Jer.23.36',0
19522,'Jer.23.37',0
19523,'Jer.23.38',0
19524,'Jer.23.39',0
19525,'Jer.23.40',0
19526,'Jer.24.1',0
19527,'Jer.24.2',0
19528,'Jer.24.3',0
19529,'Jer.24.4',0
19530,'Jer.24.5',0
19531,'Jer.24.6',0
19532,'Jer.24.7',0
19533,'Jer.24.8',0
19534,'Jer.24.9',0
19535,'Jer.24.10',0
19536,'Jer.25.1',0
19537,'Jer.25.2',0
19538,'Jer.25.3',0
19539,'Jer.25.4',0
19540,'Jer.25.5',0
19541,'Jer.25.6',0
19542,'Jer.25.7',0
19543,'Jer.25.8',0
19544,'Jer.25.9',0
19545,'Jer.25.10',0
19546,'Jer.25.11',0
19547,'Jer.25.12',0
19548,'Jer.25.13',0
19549,'Jer.25.14',0
19550,'Jer.25.15',0
19551,'Jer.25.16',0
19552,'Jer.25.17',0
19553,'Jer.25.18',0
19554,'Jer.25.19',0
19555,'Jer.25.20',0
19556,'Jer.25.21',0
19557,'Jer.25.22',0
19558,'Jer.25.23',0
19559,'Jer.25.24',0
19560,'Jer.25.25',0
19561,'Jer.25.26',0
19562,'Jer.25.27',0
19563,'Jer.25.28',0
19564,'Jer.25.29',0
19565,'Jer.25.30',0
19566,'Jer.25.31',0
19567,'Jer.25.32',0
19568,'Jer.25.33',0
19569,'Jer.25.34',0
19570,'Jer.25.35',0
19571,'Jer.25.36',0
19572,'Jer.25.37',0
19573,'Jer.25.38',0
19574,'Jer.26.1',0
19575,'Jer.26.2',0
19576,'Jer.26.3',0
19577,'Jer.26.4',0
19578,'Jer.26.5',0
19579,'Jer.26.6',0
19580,'Jer.26.7',0
19581,'Jer.26.8',0
19582,'Jer.26.9',0
19583,'Jer.26.10',0
19584,'Jer.26.11',0
19585,'Jer.26.12',0
19586,'Jer.26.13',0
19587,'Jer.26.14',0
19588,'Jer.26.15',0
19589,'Jer.26.16',0
19590,'Jer.26.17',0
19591,'Jer.26.18',0
19592,'Jer.26.19',0
19593,'Jer.26.20',0
19594,'Jer.26.21',0
19595,'Jer.26.22',0
19596,'Jer.26.23',0
19597,'Jer.26.24',0
19598,'Jer.27.1',0
19599,'Jer.27.2',0
19600,'Jer.27.3',0
19601,'Jer.27.4',0
19602,'Jer.27.5',0
19603,'Jer.27.6',0
19604,'Jer.27.7',0
19605,'Jer.27.8',0
19606,'Jer.27.9',0
19607,'Jer.27.10',0
19608,'Jer.27.11',0
19609,'Jer.27.12',0
19610,'Jer.27.13',0
19611,'Jer.27.14',0
19612,'Jer.27.15',0
19613,'Jer.27.16',0
19614,'Jer.27.17',0
19615,'Jer.27.18',0
19616,'Jer.27.19',0
19617,'Jer.27.20',0
19618,'Jer.27.21',0
19619,'Jer.27.22',0
19620,'Jer.28.1',0
19621,'Jer.28.2',0
19622,'Jer.28.3',0
19623,'Jer.28.4',0
19624,'Jer.28.5',0
19625,'Jer.28.6',0
19626,'Jer.28.7',0
19627,'Jer.28.8',0
19628,'Jer.28.9',0
19629,'Jer.28.10',0
19630,'Jer.28.11',0
19631,'Jer.28.12',0
19632,'Jer.28.13',0
19633,'Jer.28.14',0
19634,'Jer.28.15',0
19635,'Jer.28.16',0
19636,'Jer.28.17',0
19637,'Jer.29.1',0
19638,'Jer.29.2',0
19639,'Jer.29.3',0
19640,'Jer.29.4',0
19641,'Jer.29.5',0
19642,'Jer.29.6',0
19643,'Jer.29.7',0
19644,'Jer.29.8',0
19645,'Jer.29.9',0
19646,'Jer.29.10',0
19647,'Jer.29.11',0
19648,'Jer.29.12',0
19649,'Jer.29.13',0
19650,'Jer.29.14',0
19651,'Jer.29.15',0
19652,'Jer.29.16',0
19653,'Jer.29.17',0
19654,'Jer.29.18',0
19655,'Jer.29.19',0
19656,'Jer.29.20',0
19657,'Jer.29.21',0
19658,'Jer.29.22',0
19659,'Jer.29.23',0
19660,'Jer.29.24',0
19661,'Jer.29.25',0
19662,'Jer.29.26',0
19663,'Jer.29.27',0
19664,'Jer.29.28',0
19665,'Jer.29.29',0
19666,'Jer.29.30',0
19667,'Jer.29.31',0
19668,'Jer.29.32',0
19669,'Jer.30.1',0
19670,'Jer.30.2',0
19671,'Jer.30.3',0
19672,'Jer.30.4',0
19673,'Jer.30.5',0
19674,'Jer.30.6',0
19675,'Jer.30.7',0
19676,'Jer.30.8',0
19677,'Jer.30.9',0
19678,'Jer.30.10',0
19679,'Jer.30.11',0
19680,'Jer.30.12',0
19681,'Jer.30.13',0
19682,'Jer.30.14',0
19683,'Jer.30.15',0
19684,'Jer.30.16',0
19685,'Jer.30.17',0
19686,'Jer.30.18',0
19687,'Jer.30.19',0
19688,'Jer.30.20',0
19689,'Jer.30.21',0
19690,'Jer.30.22',0
19691,'Jer.30.23',0
19692,'Jer.30.24',0
19693,'Jer.31.1',0
19694,'Jer.31.2',0
19695,'Jer.31.3',0
19696,'Jer.31.4',0
19697,'Jer.31.5',0
19698,'Jer.31.6',0
19699,'Jer.31.7',0
19700,'Jer.31.8',0
19701,'Jer.31.9',0
19702,'Jer.31.10',0
19703,'Jer.31.11',0
19704,'Jer.31.12',0
19705,'Jer.31.13',0
19706,'Jer.31.14',0
19707,'Jer.31.15',0
19708,'Jer.31.16',0
19709,'Jer.31.17',0
19710,'Jer.31.18',0
19711,'Jer.31.19',0
19712,'Jer.31.20',0
19713,'Jer.31.21',0
19714,'Jer.31.22',0
19715,'Jer.31.23',0
19716,'Jer.31.24',0
19717,'Jer.31.25',0
19718,'Jer.31.26',0
19719,'Jer.31.27',0
19720,'Jer.31.28',0
19721,'Jer.31.29',0
19722,'Jer.31.30',0
19723,'Jer.31.31',0
19724,'Jer.31.32',0
19725,'Jer.31.33',0
19726,'Jer.31.34',0
19727,'Jer.31.35',0
19728,'Jer.31.36',0
19729,'Jer.31.37',0
19730,'Jer.31.38',0
19731,'Jer.31.39',0
19732,'Jer.31.40',0
19733,'Jer.32.1',0
19734,'Jer.32.2',0
19735,'Jer.32.3',0
19736,'Jer.32.4',0
19737,'Jer.32.5',0
19738,'Jer.32.6',0
19739,'Jer.32.7',0
19740,'Jer.32.8',0
19741,'Jer.32.9',0
19742,'Jer.32.10',0
19743,'Jer.32.11',0
19744,'Jer.32.12',0
19745,'Jer.32.13',0
19746,'Jer.32.14',0
19747,'Jer.32.15',0
19748,'Jer.32.16',0
19749,'Jer.32.17',0
19750,'Jer.32.18',0
19751,'Jer.32.19',0
19752,'Jer.32.20',0
19753,'Jer.32.21',0
19754,'Jer.32.22',0
19755,'Jer.32.23',0
19756,'Jer.32.24',0
19757,'Jer.32.25',0
19758,'Jer.32.26',0
19759,'Jer.32.27',0
19760,'Jer.32.28',0
19761,'Jer.32.29',0
19762,'Jer.32.30',0
19763,'Jer.32.31',0
19764,'Jer.32.32',0
19765,'Jer.32.33',0
19766,'Jer.32.34',0
19767,'Jer.32.35',0
19768,'Jer.32.36',0
19769,'Jer.32.37',0
19770,'Jer.32.38',0
19771,'Jer.32.39',0
19772,'Jer.32.40',0
19773,'Jer.32.41',0
19774,'Jer.32.42',0
19775,'Jer.32.43',0
19776,'Jer.32.44',0
19777,'Jer.33.1',0
19778,'Jer.33.2',0
19779,'Jer.33.3',0
19780,'Jer.33.4',0
19781,'Jer.33.5',0
19782,'Jer.33.6',0
19783,'Jer.33.7',0
19784,'Jer.33.8',0
19785,'Jer.33.9',0
19786,'Jer.33.10',0
19787,'Jer.33.11',0
19788,'Jer.33.12',0
19789,'Jer.33.13',0
19790,'Jer.33.14',0
19791,'Jer.33.15',0
19792,'Jer.33.16',0
19793,'Jer.33.17',0
19794,'Jer.33.18',0
19795,'Jer.33.19',0
19796,'Jer.33.20',0
19797,'Jer.33.21',0
19798,'Jer.33.22',0
19799,'Jer.33.23',0
19800,'Jer.33.24',0
19801,'Jer.33.25',0
19802,'Jer.33.26',0
19803,'Jer.34.1',0
19804,'Jer.34.2',0
19805,'Jer.34.3',0
19806,'Jer.34.4',0
19807,'Jer.34.5',0
19808,'Jer.34.6',0
19809,'Jer.34.7',0
19810,'Jer.34.8',0
19811,'Jer.34.9',0
19812,'Jer.34.10',0
19813,'Jer.34.11',0
19814,'Jer.34.12',0
19815,'Jer.34.13',0
19816,'Jer.34.14',0
19817,'Jer.34.15',0
19818,'Jer.34.16',0
19819,'Jer.34.17',0
19820,'Jer.34.18',0
19821,'Jer.34.19',0
19822,'Jer.34.20',0
19823,'Jer.34.21',0
19824,'Jer.34.22',0
19825,'Jer.35.1',0
19826,'Jer.35.2',0
19827,'Jer.35.3',0
19828,'Jer.35.4',0
19829,'Jer.35.5',0
19830,'Jer.35.6',0
19831,'Jer.35.7',0
19832,'Jer.35.8',0
19833,'Jer.35.9',0
19834,'Jer.35.10',0
19835,'Jer.35.11',0
19836,'Jer.35.12',0
19837,'Jer.35.13',0
19838,'Jer.35.14',0
19839,'Jer.35.15',0
19840,'Jer.35.16',0
19841,'Jer.35.17',0
19842,'Jer.35.18',0
19843,'Jer.35.19',0
19844,'Jer.36.1',0
19845,'Jer.36.2',0
19846,'Jer.36.3',0
19847,'Jer.36.4',0
19848,'Jer.36.5',0
19849,'Jer.36.6',0
19850,'Jer.36.7',0
19851,'Jer.36.8',0
19852,'Jer.36.9',0
19853,'Jer.36.10',0
19854,'Jer.36.11',0
19855,'Jer.36.12',0
19856,'Jer.36.13',0
19857,'Jer.36.14',0
19858,'Jer.36.15',0
19859,'Jer.36.16',0
19860,'Jer.36.17',0
19861,'Jer.36.18',0
19862,'Jer.36.19',0
19863,'Jer.36.20',0
19864,'Jer.36.21',0
19865,'Jer.36.22',0
19866,'Jer.36.23',0
19867,'Jer.36.24',0
19868,'Jer.36.25',0
19869,'Jer.36.26',0
19870,'Jer.36.27',0
19871,'Jer.36.28',0
19872,'Jer.36.29',0
19873,'Jer.36.30',0
19874,'Jer.36.31',0
19875,'Jer.36.32',0
19876,'Jer.37.1',0
19877,'Jer.37.2',0
19878,'Jer.37.3',0
19879,'Jer.37.4',0
19880,'Jer.37.5',0
19881,'Jer.37.6',0
19882,'Jer.37.7',0
19883,'Jer.37.8',0
19884,'Jer.37.9',0
19885,'Jer.37.10',0
19886,'Jer.37.11',0
19887,'Jer.37.12',0
19888,'Jer.37.13',0
19889,'Jer.37.14',0
19890,'Jer.37.15',0
19891,'Jer.37.16',0
19892,'Jer.37.17',0
19893,'Jer.37.18',0
19894,'Jer.37.19',0
19895,'Jer.37.20',0
19896,'Jer.37.21',0
19897,'Jer.38.1',0
19898,'Jer.38.2',0
19899,'Jer.38.3',0
19900,'Jer.38.4',0
19901,'Jer.38.5',0
19902,'Jer.38.6',0
19903,'Jer.38.7',0
19904,'Jer.38.8',0
19905,'Jer.38.9',0
19906,'Jer.38.10',0
19907,'Jer.38.11',0
19908,'Jer.38.12',0
19909,'Jer.38.13',0
19910,'Jer.38.14',0
19911,'Jer.38.15',0
19912,'Jer.38.16',0
19913,'Jer.38.17',0
